core
1000000000 192 126 258 395 110 271 234 101 263 332 323 394 259 277 390 196 340 156 208 302 274 158 298 273 377 281 366 389 126 121 251 250 267 323 194 153 304 216 379 118 313 318 181 126 195 218 148 133 42 76 94 138 29 117 140 139 49 27 93 20 28 19 39 132 104 99 148 80 15
has_camera
0 0 1 0 1 1 0 1 1 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 0 0 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1
has_gpu
0 0 1 0 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 1 1 1 1 1
bandwidth
0,4 181
0,6 189
0,7 390
0,8 320
0,9 195
0,10 356
0,11 588
0,12 592
0,13 153
0,14 477
0,16 326
0,17 333
0,18 297
0,19 519
0,20 216
0,21 392
0,22 475
0,23 307
0,24 422
0,25 159
0,26 463
0,27 252
0,28 141
0,29 247
0,40 276
1,8 422
1,12 360
1,45 517
1,58 313
2,4 544
2,7 120
2,14 262
2,39 197
2,64 291
3,10 573
3,16 167
3,21 181
3,52 304
4,6 526
4,43 104
4,68 511
5,6 490
5,35 296
6,14 121
6,35 333
6,65 451
7,20 512
7,30 179
7,32 441
7,33 378
8,16 519
8,44 455
8,50 479
9,28 528
9,29 446
9,36 297
9,41 557
9,53 378
10,16 512
10,34 151
10,45 189
11,27 374
11,31 474
12,22 576
13,15 143
13,20 531
13,38 313
13,55 576
14,35 298
15,20 560
15,25 201
15,51 271
16,45 569
16,56 593
17,33 147
17,36 172
17,41 102
17,60 568
18,38 261
18,43 365
18,57 596
19,23 520
19,26 232
19,28 287
19,37 516
20,25 347
20,33 186
20,39 571
22,30 393
22,61 489
23,34 580
23,37 406
24,46 458
24,54 530
25,33 591
27,35 368
27,59 387
28,37 435
28,41 592
29,36 326
29,42 519
29,46 239
29,48 489
30,32 155
30,33 545
30,47 270
31,40 416
31,66 170
32,33 278
32,67 148
36,41 364
36,63 594
37,62 213
40,44 234
40,69 489
42,46 194
45,49 185
latency
0,4 1
0,6 1
0,7 1
0,8 1
0,9 1
0,10 1
0,11 1
0,12 1
0,13 1
0,14 1
0,16 1
0,17 1
0,18 1
0,19 1
0,20 1
0,21 1
0,22 1
0,23 1
0,24 1
0,25 1
0,26 1
0,27 1
0,28 1
0,29 1
0,40 1
1,8 1
1,12 1
1,45 1
1,58 1
2,4 1
2,7 1
2,14 1
2,39 1
2,64 1
3,10 1
3,16 1
3,21 1
3,52 1
4,6 1
4,43 1
4,68 1
5,6 1
5,35 1
6,14 1
6,35 1
6,65 1
7,20 1
7,30 1
7,32 1
7,33 1
8,16 1
8,44 1
8,50 1
9,28 1
9,29 1
9,36 1
9,41 1
9,53 1
10,16 1
10,34 1
10,45 1
11,27 1
11,31 1
12,22 1
13,15 1
13,20 1
13,38 1
13,55 1
14,35 1
15,20 1
15,25 1
15,51 1
16,45 1
16,56 1
17,33 1
17,36 1
17,41 1
17,60 1
18,38 1
18,43 1
18,57 1
19,23 1
19,26 1
19,28 1
19,37 1
20,25 1
20,33 1
20,39 1
22,30 1
22,61 1
23,34 1
23,37 1
24,46 1
24,54 1
25,33 1
27,35 1
27,59 1
28,37 1
28,41 1
29,36 1
29,42 1
29,46 1
29,48 1
30,32 1
30,33 1
30,47 1
31,40 1
31,66 1
32,33 1
32,67 1
36,41 1
36,63 1
37,62 1
40,44 1
40,69 1
42,46 1
45,49 1
