core
1000000000 343 113 214 365 290 268 135 314 288 157 244 265 268 187 253 131 275 100 106 372 348 301 243 161 229 177 157 240 258 346 261 135 135 146 30 143 99 44 70 100 94 60 64 108 98 22 111 76 129
has_camera
0 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
has_gpu
0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1
bandwidth
0,4 394
0,5 240
0,6 233
0,9 157
0,10 467
0,11 364
0,12 129
0,13 551
0,14 244
0,15 213
0,16 261
0,17 257
0,18 190
0,19 590
0,25 469
1,9 397
1,17 190
1,19 419
1,32 250
2,9 264
2,17 128
2,31 582
2,36 478
3,6 409
3,7 282
3,23 320
3,28 428
3,41 323
4,7 208
4,10 271
4,24 110
5,12 318
5,20 261
5,25 229
5,28 490
5,34 235
6,8 519
6,27 383
6,30 274
6,45 342
7,23 524
8,9 108
8,16 125
8,30 201
8,31 361
9,30 300
10,21 228
10,23 286
10,40 319
11,16 258
11,21 211
11,46 312
12,13 547
12,22 109
12,25 251
12,28 496
13,15 573
13,28 489
13,48 154
14,26 166
14,32 315
14,39 105
15,18 322
16,31 438
16,33 455
17,19 176
18,30 272
19,32 170
20,35 346
22,26 122
22,29 135
23,27 598
24,42 255
25,29 272
25,43 463
26,49 367
30,38 153
31,33 311
31,44 331
32,37 577
33,47 218
latency
0,4 1
0,5 1
0,6 1
0,9 1
0,10 1
0,11 1
0,12 1
0,13 1
0,14 1
0,15 1
0,16 1
0,17 1
0,18 1
0,19 1
0,25 1
1,9 1
1,17 1
1,19 1
1,32 1
2,9 1
2,17 1
2,31 1
2,36 1
3,6 1
3,7 1
3,23 1
3,28 1
3,41 1
4,7 1
4,10 1
4,24 1
5,12 1
5,20 1
5,25 1
5,28 1
5,34 1
6,8 1
6,27 1
6,30 1
6,45 1
7,23 1
8,9 1
8,16 1
8,30 1
8,31 1
9,30 1
10,21 1
10,23 1
10,40 1
11,16 1
11,21 1
11,46 1
12,13 1
12,22 1
12,25 1
12,28 1
13,15 1
13,28 1
13,48 1
14,26 1
14,32 1
14,39 1
15,18 1
16,31 1
16,33 1
17,19 1
18,30 1
19,32 1
20,35 1
22,26 1
22,29 1
23,27 1
24,42 1
25,29 1
25,43 1
26,49 1
30,38 1
31,33 1
31,44 1
32,37 1
33,47 1
