core
1000000000 342 211 271 106 389 355 313 130 322 213 392 333 180 160 178 275 227 236 188 362 295 120 386 100 146 152 255 348 303 125 248 268 375 167 321 231 365 343 133 180 37 34 19 128 126 71 145 116 11 105 121 106 112 86 138 145 48 48 110
has_camera
0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1
has_gpu
0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 0 0 1 0 1 1 1
bandwidth
0,2 325
0,4 461
0,7 525
0,11 376
0,12 435
0,13 416
0,14 435
0,15 344
0,16 232
0,17 577
0,18 499
0,20 489
0,26 413
0,27 165
0,31 287
0,32 507
1,10 213
1,12 559
1,30 582
2,11 509
2,19 196
2,38 271
2,45 165
3,10 284
3,17 312
3,33 221
3,52 489
4,6 127
4,28 162
5,11 336
5,17 388
5,27 526
5,36 269
5,38 485
6,7 358
6,20 431
7,35 446
7,40 524
8,18 110
8,22 430
9,12 347
9,17 211
9,36 373
10,17 502
10,50 490
11,38 284
12,30 473
12,58 545
13,20 468
13,21 263
13,35 197
14,21 146
14,24 192
14,34 465
15,21 538
15,31 153
15,35 296
15,39 535
15,40 299
16,37 306
16,46 502
17,27 490
17,49 179
18,42 126
19,37 513
19,57 372
20,35 100
20,48 439
21,35 459
21,39 164
22,26 528
22,43 404
22,59 340
23,24 171
23,29 175
23,32 252
23,47 327
24,26 283
24,29 562
24,39 410
25,32 400
25,56 165
26,32 239
26,54 192
27,33 593
27,38 491
29,31 294
29,39 458
30,53 397
31,36 327
31,39 462
31,55 241
34,51 379
38,44 446
39,41 540
latency
0,2 1
0,4 1
0,7 1
0,11 1
0,12 1
0,13 1
0,14 1
0,15 1
0,16 1
0,17 1
0,18 1
0,20 1
0,26 1
0,27 1
0,31 1
0,32 1
1,10 1
1,12 1
1,30 1
2,11 1
2,19 1
2,38 1
2,45 1
3,10 1
3,17 1
3,33 1
3,52 1
4,6 1
4,28 1
5,11 1
5,17 1
5,27 1
5,36 1
5,38 1
6,7 1
6,20 1
7,35 1
7,40 1
8,18 1
8,22 1
9,12 1
9,17 1
9,36 1
10,17 1
10,50 1
11,38 1
12,30 1
12,58 1
13,20 1
13,21 1
13,35 1
14,21 1
14,24 1
14,34 1
15,21 1
15,31 1
15,35 1
15,39 1
15,40 1
16,37 1
16,46 1
17,27 1
17,49 1
18,42 1
19,37 1
19,57 1
20,35 1
20,48 1
21,35 1
21,39 1
22,26 1
22,43 1
22,59 1
23,24 1
23,29 1
23,32 1
23,47 1
24,26 1
24,29 1
24,39 1
25,32 1
25,56 1
26,32 1
26,54 1
27,33 1
27,38 1
29,31 1
29,39 1
30,53 1
31,36 1
31,39 1
31,55 1
34,51 1
38,44 1
39,41 1
