core
1000000000 346 181 344 182 301 258 388 270 378 389 325 289 359 399 174 269 142 131 301 114 315 347 150 304 219 368 373 273 268 313 274 324 158 335 258 326 257 192 126 258 148 15 90 73 10 86 118 114 147 84 93 146 55 122 36 61 104 91 37
has_camera
0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1
has_gpu
0 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0 1 0 0 1 1 1 0 1 1 1 0 1 1 0 1 1
bandwidth
0,2 405
0,3 550
0,4 566
0,6 143
0,7 189
0,8 448
0,9 203
0,10 264
0,11 393
0,13 187
0,14 598
0,18 438
0,19 213
0,21 281
0,22 424
0,23 265
0,24 411
0,25 572
0,31 283
0,33 199
0,36 243
1,8 356
1,12 378
1,16 112
1,45 422
2,4 181
2,7 415
2,14 542
2,39 196
3,10 495
3,16 117
3,21 378
4,6 434
4,52 211
5,6 491
5,35 379
6,14 309
6,35 106
7,20 167
7,30 457
7,32 303
7,33 459
8,16 581
8,47 423
9,28 471
9,29 406
9,36 250
9,53 136
10,16 407
10,34 223
11,27 160
11,31 387
11,56 405
12,22 297
12,32 415
13,15 597
13,20 479
13,38 562
14,35 133
15,20 176
15,24 279
15,25 395
15,57 448
17,33 448
17,36 554
18,38 168
18,54 185
19,23 256
19,26 184
19,28 458
19,37 306
20,25 551
20,33 242
20,39 271
21,34 249
21,55 219
22,30 521
22,35 511
22,58 248
23,34 393
23,37 540
24,43 338
25,33 552
26,44 228
27,35 213
28,37 136
29,36 416
29,50 108
30,32 189
30,33 390
30,46 320
31,40 195
32,33 356
32,51 588
34,48 592
35,41 153
37,49 477
38,39 326
38,42 333
39,59 297
latency
0,2 1
0,3 1
0,4 1
0,6 1
0,7 1
0,8 1
0,9 1
0,10 1
0,11 1
0,13 1
0,14 1
0,18 1
0,19 1
0,21 1
0,22 1
0,23 1
0,24 1
0,25 1
0,31 1
0,33 1
0,36 1
1,8 1
1,12 1
1,16 1
1,45 1
2,4 1
2,7 1
2,14 1
2,39 1
3,10 1
3,16 1
3,21 1
4,6 1
4,52 1
5,6 1
5,35 1
6,14 1
6,35 1
7,20 1
7,30 1
7,32 1
7,33 1
8,16 1
8,47 1
9,28 1
9,29 1
9,36 1
9,53 1
10,16 1
10,34 1
11,27 1
11,31 1
11,56 1
12,22 1
12,32 1
13,15 1
13,20 1
13,38 1
14,35 1
15,20 1
15,24 1
15,25 1
15,57 1
17,33 1
17,36 1
18,38 1
18,54 1
19,23 1
19,26 1
19,28 1
19,37 1
20,25 1
20,33 1
20,39 1
21,34 1
21,55 1
22,30 1
22,35 1
22,58 1
23,34 1
23,37 1
24,43 1
25,33 1
26,44 1
27,35 1
28,37 1
29,36 1
29,50 1
30,32 1
30,33 1
30,46 1
31,40 1
32,33 1
32,51 1
34,48 1
35,41 1
37,49 1
38,39 1
38,42 1
39,59 1
