core
1000000000 392 345 208 360 293 293 214 203 214 314 251 106 105 157 248 280 392 334 185 254 325 366 233 315 162 238 372 214 105 337 191 232 400 216 178 170 355 164 282 171 123 111 98 69 61 143 117 65 13 28 73 74 62 148 77 121 27 62 41
has_camera
0 1 1 0 1 0 0 1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
has_gpu
0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1
bandwidth
0,2 176
0,4 132
0,5 202
0,6 126
0,7 532
0,8 205
0,9 557
0,11 169
0,12 436
0,14 592
0,15 155
0,17 101
0,18 242
0,19 283
0,20 343
0,21 129
0,22 134
0,23 420
0,24 144
0,25 123
0,26 291
0,27 134
0,33 173
0,39 140
1,4 342
1,11 236
1,13 516
1,17 388
1,26 266
1,31 503
2,14 199
2,25 233
2,48 169
3,5 241
3,24 305
3,27 513
3,35 281
3,58 473
4,13 523
4,14 163
4,17 464
4,21 503
5,24 276
5,25 516
5,46 503
6,40 189
6,49 181
7,12 414
7,16 309
7,36 198
7,38 588
8,19 221
8,34 186
8,50 347
9,29 282
9,32 361
9,39 261
9,42 339
10,20 332
10,24 371
10,57 555
11,13 206
11,39 308
12,36 490
12,38 555
13,14 239
13,21 575
14,21 557
14,25 239
14,45 358
15,18 457
15,28 252
16,22 211
16,59 187
17,26 333
17,47 343
18,31 462
18,51 288
19,23 346
19,34 412
20,24 472
20,33 349
21,54 191
22,29 118
22,36 351
22,40 517
23,37 387
23,52 125
25,30 151
26,31 514
27,35 255
27,37 507
28,39 183
29,32 562
29,40 187
30,34 432
30,44 324
31,43 180
32,53 268
33,35 321
33,55 213
38,56 320
39,41 161
latency
0,2 1
0,4 1
0,5 1
0,6 1
0,7 1
0,8 1
0,9 1
0,11 1
0,12 1
0,14 1
0,15 1
0,17 1
0,18 1
0,19 1
0,20 1
0,21 1
0,22 1
0,23 1
0,24 1
0,25 1
0,26 1
0,27 1
0,33 1
0,39 1
1,4 1
1,11 1
1,13 1
1,17 1
1,26 1
1,31 1
2,14 1
2,25 1
2,48 1
3,5 1
3,24 1
3,27 1
3,35 1
3,58 1
4,13 1
4,14 1
4,17 1
4,21 1
5,24 1
5,25 1
5,46 1
6,40 1
6,49 1
7,12 1
7,16 1
7,36 1
7,38 1
8,19 1
8,34 1
8,50 1
9,29 1
9,32 1
9,39 1
9,42 1
10,20 1
10,24 1
10,57 1
11,13 1
11,39 1
12,36 1
12,38 1
13,14 1
13,21 1
14,21 1
14,25 1
14,45 1
15,18 1
15,28 1
16,22 1
16,59 1
17,26 1
17,47 1
18,31 1
18,51 1
19,23 1
19,34 1
20,24 1
20,33 1
21,54 1
22,29 1
22,36 1
22,40 1
23,37 1
23,52 1
25,30 1
26,31 1
27,35 1
27,37 1
28,39 1
29,32 1
29,40 1
30,34 1
30,44 1
31,43 1
32,53 1
33,35 1
33,55 1
38,56 1
39,41 1
