core
1000000000 123 224 184 321 325 314 378 380 155 134 139 319 392 379 301 391 362 104 135 359 21 148 126 144 60 30 82 147 61
has_camera
0 0 1 1 0 0 1 1 1 0 1 0 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 0 1
has_gpu
0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 1 0 1 1 1 0 1 0 0
bandwidth
0,3 545
0,5 493
0,6 163
0,8 118
0,9 533
0,10 304
0,11 129
0,12 338
0,14 290
0,17 315
1,7 315
1,17 257
1,18 344
2,11 346
2,13 589
3,20 447
3,27 488
4,8 104
4,9 254
4,16 592
5,7 235
5,23 355
6,11 532
6,19 419
6,24 541
7,10 182
7,17 355
8,19 418
8,20 272
9,12 387
9,15 598
9,16 469
10,12 258
10,26 132
11,13 191
11,19 236
12,15 540
13,18 235
13,19 506
13,28 237
14,20 434
14,29 363
15,22 580
16,18 383
16,19 563
17,18 581
18,19 474
18,21 414
18,25 531
latency
0,3 1
0,5 1
0,6 1
0,8 1
0,9 1
0,10 1
0,11 1
0,12 1
0,14 1
0,17 1
1,7 1
1,17 1
1,18 1
2,11 1
2,13 1
3,20 1
3,27 1
4,8 1
4,9 1
4,16 1
5,7 1
5,23 1
6,11 1
6,19 1
6,24 1
7,10 1
7,17 1
8,19 1
8,20 1
9,12 1
9,15 1
9,16 1
10,12 1
10,26 1
11,13 1
11,19 1
12,15 1
13,18 1
13,19 1
13,28 1
14,20 1
14,29 1
15,22 1
16,18 1
16,19 1
17,18 1
18,19 1
18,21 1
18,25 1
